ID,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,water_use_intensity,Water_Saving_%,Water_Baseline_L,Water_Saving_L,Water_Saving_m3
1000204519,Mapletree Harbin Logistic Park W2,CN,Gold,2024-12-03,16065.0,150.0,30,2409750.0,722925.0,722.925
1000204521,Mapletree Harbin Logistic Park W3,CN,Gold,2024-12-03,14890.0,150.0,30,2233500.0,670050.0,670.05
1000204523,Mapletree Harbin Logistic Park W4,CN,Gold,2024-12-03,12462.0,150.0,30,1869300.0,560790.0,560.79
1000204525,Mapletree Zhongshan Logistics Park W1,CN,Gold,2024-12-03,14327.36,150.0,30,2149104.0,644731.2,644.7312
1000204527,CONF,CN,Gold,2024-12-03,9785.13,500.0,30,4892565.0,1467769.5,1467.7695
1000204529,Mapletree Chongqing Industrial Park W1,CN,Gold,2024-12-03,22118.0,150.0,30,3317700.0,995310.0,995.31
1000204533,Mapletree Chongqing Industrial Park W2,CN,Gold,2024-12-03,24920.0,150.0,30,3738000.0,1121400.0,1121.4
1000204535,Mapletree Guizhou logistics Park W1,CN,Gold,2024-12-03,12112.0,150.0,30,1816800.0,545040.0,545.04
1000204539,Mapletree Guizhou logistics Park W2,CN,Gold,2024-12-03,17063.0,150.0,30,2559450.0,767835.0,767.835
1000204541,Mapletree Guizhou logistics Park W3,CN,Gold,2024-12-03,23262.8,150.0,30,3489420.0,1046826.0,1046.826
1000204543,Mapletree Jinan Logistics Park W1,CN,Gold,2024-12-03,21298.0,150.0,30,3194700.0,958410.0,958.41
1000204547,Mapletree Jinan Logistics Park W2,CN,Gold,2024-12-03,21355.0,150.0,30,3203250.0,960975.0,960.975
1000204549,Mapletree Jinan Logistics Park W3,CN,Gold,2024-12-03,20317.0,150.0,30,3047550.0,914265.0,914.265
1000204553,Mapletree Jinan Logistics Park W4,CN,Gold,2024-12-03,18085.0,150.0,30,2712750.0,813825.0,813.825
1000204556,Mapletree Nanchang Logistics Park W1,CN,Gold,2024-12-03,23082.0,150.0,30,3462300.0,1038690.0,1038.69
1000204558,Mapletree Nanchang Logistics Park W2,CN,Gold,2024-12-03,26217.0,150.0,30,3932550.0,1179765.0,1179.765
1000204560,Mapletree Nanchang Logistics Park W3,CN,Gold,2024-12-03,25548.0,150.0,30,3832200.0,1149660.0,1149.66
1000204562,Mapletree Qingdao Logistics Park W1,CN,Gold,2024-12-03,20769.0,150.0,30,3115350.0,934605.0,934.605
1000204564,Mapletree Qingdao Logistics Park W2,CN,Gold,2024-12-03,39118.0,150.0,30,5867700.0,1760310.0,1760.31
1000204566,Mapletree Qingdao Logistics Park W3,CN,Gold,2024-12-03,15818.0,150.0,30,2372700.0,711810.0,711.81
1000204568,Mapletree Tianjin Wuqing Park Block 1,CN,Gold,2025-04-06,15459.0,150.0,30,2318850.0,695655.0,695.655
1000204570,Mapletree Tianjin Wuqing  Park Block 2,CN,Gold,2025-04-06,14518.0,150.0,30,2177700.0,653310.0,653.31
1000204572,Mapletree Shenyang Logistics Park W1,CN,Gold,2025-03-07,18716.0,150.0,30,2807400.0,842220.0,842.22
1000204574,Mapletree Shenyang Logistics Park W2,CN,Gold,2025-05-06,24166.0,150.0,30,3624900.0,1087470.0,1087.47
1000204576,Mapletree Tianjin Xiqing Park W1,CN,Gold,2025-04-10,17585.0,150.0,30,2637750.0,791325.0,791.325
1000204578,Mapletree Tianjin Xiqing Park W2,CN,Gold,2025-04-06,21385.0,150.0,30,3207750.0,962325.0,962.325
1000204580,Mapletree Wuhan Logistics Park W1,CN,Gold,2025-04-06,18977.0,150.0,30,2846550.0,853965.0,853.965
1000204582,Mapletree Wuhan Logistics Park W2,CN,Gold,2025-04-06,19251.0,150.0,30,2887650.0,866295.0,866.295
1000204584,Mapletree Wuhan Logistics Park W3,CN,Gold,2025-04-06,16013.0,150.0,30,2401950.0,720585.0,720.585
1000204586,Mapletree Wuhan Logistics Park W4,CN,Gold,2025-04-06,16464.0,150.0,30,2469600.0,740880.0,740.88
1000204588,Mapletree Xixian Airport  Park W1,CN,Gold,2025-03-11,10466.0,150.0,30,1569900.0,470970.0,470.97
1000204590,Mapletree Xixian Airport  Park W2,CN,Gold,2025-03-11,10466.0,150.0,30,1569900.0,470970.0,470.97
1000204592,Mapletree Xixian Airport  Park W3,CN,Gold,2025-03-11,10171.0,150.0,30,1525650.0,457695.0,457.695
1000204594,Mapletree Xixian Airport  Park W4,CN,Gold,2025-03-11,11799.0,150.0,30,1769850.0,530955.0,530.955
1000204596,Mapletree Xixian Airport  Park W5,CN,Gold,2025-03-11,11375.0,150.0,30,1706250.0,511875.0,511.875
1000204598,Mapletree Xixian Airport  Park W6,CN,Gold,2025-03-11,10705.0,150.0,30,1605750.0,481725.0,481.725
1000204617,Mapletree Yantai Modern Logistics Park 1,CN,Gold,2025-03-16,15664.0,150.0,30,2349600.0,704880.0,704.88
1000204619,Mapletree Yantai Modern Logistics Park 2,CN,Gold,2025-03-16,14307.0,150.0,30,2146050.0,643815.0,643.815
1000204621,Mapletree Yantai Modern Logistics Park 3,CN,Gold,2025-03-16,16131.0,150.0,30,2419650.0,725895.0,725.895
1000204623,Mapletree Yantai Modern Logistics Park 4,CN,Gold,2025-03-16,21440.0,150.0,30,3216000.0,964800.0,964.8
1000204625,Mapletree Zhengzhou Logistics Park W1,CN,Gold,2025-05-06,23015.0,150.0,30,3452250.0,1035675.0,1035.675
1000204627,CONF,CN,Gold,2024-12-03,23068.0,500.0,30,11534000.0,3460200.0,3460.2
1000204629,Mapletree Zhengzhou Logistics Park W2,CN,Gold,2025-05-06,15493.0,150.0,30,2323950.0,697185.0,697.185
1000204631,Man Yee Building,HK,Platinum,2025-03-15,33241.0,580.0,40,19279780.0,7711912.0,7711.912
1000204640,New World Daimaru Department Store,CN,Platinum,2024-10-08,116699.0,2200.0,40,256737800.0,102695120.0,102695.12
1000204643,One Taikoo Place,HK,Platinum,2024-10-15,94144.22,580.0,40,54603647.6,21841459.040000003,21841.45904
1000204653,DMART DURG,IN,Gold,2024-12-13,3428.03,2200.0,30,7541666.0,2262499.8,2262.4997999999996
1000204655,DMart Benz Circle Vijaywada,IN,Gold,2024-12-14,8469.04,220.0,30,1863188.8000000003,558956.64,558.95664
1000204657,DMart Ankleshwar,IN,Gold,2024-12-14,9181.05,220.0,30,2019830.9999999998,605949.2999999999,605.9492999999999
1000204659,DMart Dindoli,IN,Gold,2024-12-14,7962.07,220.0,30,1751655.4,525496.62,525.49662
1000204661,DMart Kosad,IN,Gold,2024-12-14,9741.07,220.0,30,2143035.4,642910.62,642.91062
1000204709,DMart Navsari,IN,Gold,2025-01-15,8147.04,220.0,30,1792348.8,537704.64,537.70464
1000204711,DMart Faridabad BPTP,IN,Gold,2024-12-06,8173.05,220.0,30,1798071.0,539421.2999999999,539.4213
1000204714,CONF,IN,Platinum,2025-03-01,69635.0,500.0,40,34817500.0,13927000.0,13927.0
1000204716,DMart Mandsaur,IN,Gold,2025-01-15,4336.06,220.0,30,953933.2000000001,286179.96,286.17996
1000204721,DMart Silver Spring,IN,Gold,2025-01-15,5818.24,220.0,30,1280012.8,384003.84,384.00384
1000204723,DMart Pitampura,IN,Gold,2024-12-14,4022.05,220.0,30,884851.0,265455.3,265.45529999999997
1000204725,DMart Pathankot Jalandhar,IN,Gold,2024-12-06,9262.06,220.0,30,2037653.2,611295.96,611.2959599999999
1000204727,DMart Jagatpura,IN,Gold,2024-12-06,6008.04,220.0,30,1321768.8,396530.64,396.53064
1000204729,DMart Delhi 99,IN,Gold,2024-11-26,8424.07,220.0,30,1853295.4,555988.62,555.98862
1000204732,e& etisalat and - Al Manakh Sharjah,AE,Gold,2025-03-24,19516.0,580.0,30,11319280.0,3395784.0,3395.784
1000204734,DMart Godhra,IN,Gold,2025-01-15,3331.04,220.0,30,732828.8,219848.64,219.84864000000002
1000204736,DMart Bilimora,IN,Gold,2024-12-14,3956.0,220.0,30,870320.0,261096.0,261.096
1000204738,e& etisalat and - T&A Abu Dhabi,AE,Gold,2024-11-13,35570.0,580.0,30,20630600.0,6189180.0,6189.18
1000204745,DMart Sanand,IN,Gold,2024-12-14,7197.01,220.0,30,1583342.2,475002.66,475.00266
1000204749,DMart Wadala Nashik,IN,Gold,2024-12-14,7320.01,220.0,30,1610402.2,483120.66,483.12066
1000204751,DMart Kalwar Road,IN,Gold,2025-01-15,6501.54,220.0,30,1430338.8,429101.64,429.10164000000003
1000204753,DMart Arth Noida,IN,Gold,2024-12-14,7903.07,220.0,30,1738675.4,521602.61999999994,521.6026199999999
1000204768,Mapletree Kaifeng Logistics Park Block 1,CN,Gold,2024-09-13,7461.0,150.0,30,1119150.0,335745.0,335.745
1000204770,Mapletree Kaifeng Logistics Park Block 2,CN,Gold,2024-09-13,8048.0,150.0,30,1207200.0,362160.0,362.16
1000204772,Mapletree Kaifeng Logistics Park Block 3,CN,Gold,2024-09-13,12534.0,150.0,30,1880100.0,564030.0,564.03
1000204774,Mapletree Kaifeng Logistics Park Block 4,CN,Gold,2024-09-13,10366.0,150.0,30,1554900.0,466470.0,466.47
1000204776,Mapletree Kaifeng Logistics Park Block 5,CN,Gold,2024-09-13,11349.0,150.0,30,1702350.0,510705.0,510.705
1000204778,Mapletree Kaifeng Logistics Park Block 6,CN,Gold,2024-09-13,11223.0,150.0,30,1683450.0,505035.0,505.035
1000204780,Mapletree Kaifeng Logistics Park Block 7,CN,Gold,2024-09-13,11223.0,150.0,30,1683450.0,505035.0,505.035
1000204788,Dmart Yogi Chowk,IN,Gold,2025-01-16,7188.09,2200.0,30,15813798.0,4744139.399999999,4744.139399999999
1000204792,Dmart MHOW,IN,Gold,2025-01-16,6258.04,2200.0,30,13767688.0,4130306.4,4130.3063999999995
1000204796,Dmart Mandi Gobindgarh,IN,Gold,2025-01-16,3811.07,2200.0,30,8384354.0,2515306.1999999997,2515.3061999999995
1000204800,Dmart Gulbarga,IN,Gold,2025-01-14,3056.04,2200.0,30,6723288.0,2016986.4,2016.9864
1000204803,DMart Nandurbar,IN,Gold,2025-01-16,3936.02,2200.0,30,8659244.0,2597773.1999999997,2597.7731999999996
1000204805,"Dmart Kuntikan, Mangalore",IN,Gold,2025-01-14,7614.98,2200.0,30,16752955.999999998,5025886.799999999,5025.886799999999
1000204807,DMart Pathardi Nashik,IN,Gold,2025-01-15,5954.06,2200.0,30,13098932.0,3929679.5999999996,3929.6795999999995
1000204810,DMart Dhule,IN,Gold,2025-01-15,5012.02,2200.0,30,11026444.000000002,3307933.2000000007,3307.933200000001
1000204814,Kholke Panvel Dmart,IN,Gold,2025-01-15,8727.03,2200.0,30,19199466.0,5759839.8,5759.8398
1000204816,Dmart Udupi,IN,Gold,2025-01-14,7922.02,2200.0,30,17428444.0,5228533.2,5228.5332
1000204818,DMart Ulhasnagar,IN,Gold,2025-01-15,4526.05,2200.0,30,9957310.0,2987193.0,2987.193
1000204822,DMart Wardha,IN,Gold,2025-02-21,2915.02,2200.0,30,6413044.0,1923913.2,1923.9132
1000204848,Namsan Sowol Tower,KR,Platinum,2024-09-19,40517.0,580.0,40,23499860.0,9399944.0,9399.944
1000204857,PRESTIGE POLYGON,IN,Platinum,2025-06-04,49657.0,580.0,40,28801060.0,11520424.0,11520.424
1000204949,Jet Propulsion Laboratory Building 201,US,Gold,2024-10-14,1114.84,580.0,30,646607.2,193982.15999999997,193.98215999999996
1000204950,Henderson Metropolitan - Office Tower,CN,Platinum,2024-11-21,188889.0,580.0,40,109555620.0,43822248.0,43822.248
1000204953,CONF,IN,Gold,2024-12-09,4452.0,500.0,30,2226000.0,667800.0,667.8
1000204954,CONF,IN,Gold,2025-04-22,5077.0,500.0,30,2538500.0,761550.0,761.55
1000204956,Hangzhou Kerry Centre Office Tower,CN,Platinum,2024-08-27,13287.0,580.0,40,7706460.0,3082584.0,3082.584
1000204959,CONF,IN,Gold,2024-12-09,2049.0,500.0,30,1024500.0,307350.0,307.35
1000204961,DMart Mancherial,IN,Gold,2024-12-09,2939.0,220.0,30,646580.0,193974.0,193.974
1000204963,CONF,IN,Gold,2024-12-09,4280.0,500.0,30,2140000.0,642000.0,642.0
1000204965,CONF,IN,Gold,2024-12-09,3525.0,500.0,30,1762500.0,528750.0,528.75
1000204967,CONF,IN,Gold,2025-01-16,5375.0,500.0,30,2687500.0,806250.0,806.25
1000204971,Grand Gateway 2,CN,Platinum,2024-10-15,160945.0,580.0,40,93348100.0,37339240.0,37339.24
1000204974,CONF,IN,Gold,2025-02-18,2818.0,500.0,30,1409000.0,422700.0,422.7
1000204978,CONF,IN,Gold,2024-12-09,6108.0,500.0,30,3054000.0,916200.0,916.2
1000204984,Beltarodi Dmart,IN,Gold,2025-01-15,12687.11,2200.0,30,27911642.0,8373492.6,8373.4926
1000205017,Radisson Blu & Park Inn by Radisson,AE,Gold,2024-12-23,49663.0,2200.0,30,109258600.0,32777580.0,32777.58
1000205031,PARCBIT,ES,Gold,2024-12-10,12748.95,580.0,30,7394391.0,2218317.3,2218.3172999999997
1000205057,Candelaria Corporate,BR,Gold,2024-12-09,19435.84,580.0,30,11272787.2,3381836.1599999997,3381.83616
1000205075,Hongxin Logistics E-commerce park W1,CN,Gold,2024-10-15,15253.0,150.0,30,2287950.0,686385.0,686.385
1000205077,Hongxin Logistics E-commerce park W2,CN,Gold,2024-10-15,10297.0,150.0,30,1544550.0,463365.0,463.365
1000205081,Hongxin Logistics E-commerce park W4,CN,Gold,2024-10-15,11284.0,150.0,30,1692600.0,507780.0,507.78
1000205083,Hongxin Logistics E-commerce park W5,CN,Gold,2024-10-15,14778.0,150.0,30,2216700.0,665010.0,665.01
1000205085,Hongxin Logistics E-commerce park W6,CN,Gold,2024-10-15,12271.0,150.0,30,1840650.0,552195.0,552.195
1000205087,Hongxin Logistics E-commerce park W7,CN,Gold,2024-10-15,12271.0,150.0,30,1840650.0,552195.0,552.195
1000205089,Hongxin Logistics E-commerce park W8,CN,Gold,2024-10-15,12271.0,150.0,30,1840650.0,552195.0,552.195
1000205092,Tianjin Technology-based SME park W1,CN,Gold,2024-10-28,9486.0,150.0,30,1422900.0,426870.0,426.87
1000205095,Tianjin Technology-based SME park W2,CN,Gold,2024-10-07,9383.0,150.0,30,1407450.0,422235.0,422.235
1000205097,Tianjin Technology-based SME park W3,CN,Gold,2024-10-07,12153.0,150.0,30,1822950.0,546885.0,546.885
1000205099,Tianjin Technology-based SME park W4,CN,Gold,2024-10-07,11970.0,150.0,30,1795500.0,538650.0,538.65
1000205101,Tianjin Technology-based SME park W6,CN,Gold,2024-10-07,9386.0,150.0,30,1407900.0,422370.0,422.37
1000205103,Tianjin Technology-based SME park W7,CN,Gold,2024-10-07,12530.0,150.0,30,1879500.0,563850.0,563.85
1000205105,Tianjin Technology-based SME park W8,CN,Gold,2024-10-10,12500.0,150.0,30,1875000.0,562500.0,562.5
1000205107,Tianjin Technology-based SME park W9,CN,Gold,2024-10-07,9348.0,150.0,30,1402200.0,420660.0,420.66
1000205109,Tianjin Technology-based SME park W10,CN,Gold,2024-10-07,9245.0,150.0,30,1386750.0,416025.0,416.025
1000205111,Tianjin Technology-based SME park W11,CN,Gold,2024-10-07,12153.0,150.0,30,1822950.0,546885.0,546.885
1000205113,Tianjin Technology-based SME park W12,CN,Gold,2024-10-07,11970.0,150.0,30,1795500.0,538650.0,538.65
1000205117,Guangzhou Airport Logistics Park J1,CN,Platinum,2024-12-09,13779.0,150.0,40,2066850.0,826740.0,826.74
1000205119,Guangzhou Airport Logistics Park J2,CN,Gold,2024-12-09,13784.0,150.0,30,2067600.0,620280.0,620.28
1000205121,Guangzhou Airport Logistics Park J3,CN,Gold,2024-12-09,17717.0,150.0,30,2657550.0,797265.0,797.265
1000205123,Guangzhou Airport Logistics Park J4,CN,Platinum,2024-12-09,17728.0,150.0,40,2659200.0,1063680.0,1063.68
1000205127,Guangzhou Airport Logistics Park J5,CN,Gold,2024-12-09,16788.0,150.0,30,2518200.0,755460.0,755.46
1000205129,Guangzhou Airport Logistics Park J6,CN,Gold,2024-12-09,16797.0,150.0,30,2519550.0,755865.0,755.865
1000205131,Guangzhou Airport Logistics Park J7,CN,Gold,2024-12-09,18094.0,150.0,30,2714100.0,814230.0,814.23
1000205133,Guangzhou Airport Logistics Park J8,CN,Platinum,2024-12-09,18104.0,150.0,40,2715600.0,1086240.0,1086.24
1000205135,Guangzhou Airport Logistics Park J9,CN,Gold,2024-12-09,18100.0,150.0,30,2715000.0,814500.0,814.5
1000205137,Guangzhou Airport Logistics Park J10,CN,Gold,2024-12-09,26306.0,150.0,30,3945900.0,1183770.0,1183.77
1000205139,Guangzhou Airport Logistics Park J11,CN,Platinum,2024-12-09,18248.0,150.0,40,2737200.0,1094880.0,1094.88
1000205141,Guangzhou Airport Logistics Park J12,CN,Platinum,2024-12-09,18238.0,150.0,40,2735700.0,1094280.0,1094.28
1000205146,Guangzhou Airport Logistics Park J13,CN,Gold,2024-12-09,13895.0,150.0,30,2084250.0,625275.0,625.275
1000205148,Guangzhou Airport Logistics Park J14,CN,Gold,2024-12-09,13919.0,150.0,30,2087850.0,626355.0,626.355
1000205150,Guangzhou Airport Logistics Park J15,CN,Gold,2024-12-09,13892.0,150.0,30,2083800.0,625140.0,625.14
1000205152,Guangzhou Airport Logistics Park J16,CN,Platinum,2024-12-09,13879.0,150.0,40,2081850.0,832740.0,832.74
1000205154,Guangzhou Airport Logistics Park J17,CN,Platinum,2024-12-09,13910.0,150.0,40,2086500.0,834600.0,834.6
1000205156,Guangzhou Airport Logistics Park J18,CN,Gold,2024-12-09,13879.0,150.0,30,2081850.0,624555.0,624.555
1000205158,Guangzhou Airport Logistics Park J25,CN,Gold,2024-12-09,19610.0,150.0,30,2941500.0,882450.0,882.45
1000205162,Guangzhou Airport Logistics Park J26,CN,Platinum,2024-12-09,19691.0,150.0,40,2953650.0,1181460.0,1181.46
1000205164,Guangzhou Airport Logistics Park J27,CN,Gold,2024-12-09,19609.0,150.0,30,2941350.0,882405.0,882.405
1000205243,Mapletree Wenzhou Industrial Park 1,CN,Gold,2025-05-28,33115.0,150.0,30,4967250.0,1490175.0,1490.175
1000205245,Mapletree Wenzhou Industrial Park 2,CN,Gold,2025-05-28,32877.0,150.0,30,4931550.0,1479465.0,1479.465
1000205247,Mapletree Wenzhou Industrial Park 4,CN,Gold,2025-05-28,12523.0,150.0,30,1878450.0,563535.0,563.535
1000205249,Mapletree Wenzhou Industrial Park 3,CN,Gold,2025-05-28,14092.0,150.0,30,2113800.0,634140.0,634.14
1000205251,Mapletree Wenzhou Industrial Park 5,CN,Gold,2025-05-28,12286.0,150.0,30,1842900.0,552870.0,552.87
1000205253,Mapletree Wenzhou Industrial Park 6,CN,Gold,2025-05-28,14398.0,150.0,30,2159700.0,647910.0,647.91
1000205254,MERLIN PROPERTIES - P.E. Alvia Ed3,ES,Gold,2024-11-21,11735.0,580.0,30,6806300.0,2041890.0,2041.89
1000205282,MT Tianjin Jinghai Logistics Park 1,CN,Gold,2024-12-03,7701.0,150.0,30,1155150.0,346545.0,346.545
1000205284,MT Tianjin Jinghai Logistics Park 2,CN,Gold,2024-12-05,13789.0,150.0,30,2068350.0,620505.0,620.505
1000205286,MT Tianjin Jinghai Logistics Park 3,CN,Gold,2024-12-05,11776.0,150.0,30,1766400.0,529920.0,529.92
1000205288,CONF,CN,Gold,2024-12-03,22180.0,500.0,30,11090000.0,3327000.0,3327.0
1000205290,CONF,CN,Gold,2024-12-03,21290.0,500.0,30,10645000.0,3193500.0,3193.5
1000205292,CONF,CN,Gold,2024-12-03,9146.0,500.0,30,4573000.0,1371900.0,1371.9
1000205294,CONF,CN,Gold,2024-12-03,22939.0,500.0,30,11469500.0,3440850.0,3440.85
1000205296,MT Zhengzhou airport logistics park 1,CN,Gold,2025-05-28,15667.0,150.0,30,2350050.0,705015.0,705.015
1000205298,MT Zhengzhou airport logistics park 2,CN,Gold,2025-05-28,16653.0,150.0,30,2497950.0,749385.0,749.385
1000205300,MT Zhengzhou airport logistics park 3,CN,Gold,2025-05-28,17543.0,150.0,30,2631450.0,789435.0,789.435
1000205302,MT Zhengzhou airport logistics park 4,CN,Gold,2025-05-28,17543.0,150.0,30,2631450.0,789435.0,789.435
1000205304,MT Zhengzhou airport logistics park 5,CN,Gold,2025-05-28,12850.0,150.0,30,1927500.0,578250.0,578.25
1000205306,MT Zhengzhou airport logistics park 6,CN,Gold,2025-05-28,10372.0,150.0,30,1555800.0,466740.0,466.74
1000205311,Mapletree Kunming Logistics Park Block 1,CN,Gold,2024-12-03,10735.0,150.0,30,1610250.0,483075.0,483.075
1000205313,Mapletree Kunming Logistics Park Block 2,CN,Gold,2024-12-03,11909.0,150.0,30,1786350.0,535905.0,535.905
1000205316,Mapletree Kunming Logistics Park Block 3,CN,Gold,2024-12-03,21040.0,150.0,30,3156000.0,946800.0,946.8
1000205318,Mapletree Kunming Logistics Park Block 4,CN,Gold,2024-12-03,8968.0,150.0,30,1345200.0,403560.0,403.56
1000205320,Mapletree Kunming Logistics Park Block 5,CN,Gold,2024-12-03,9097.0,150.0,30,1364550.0,409365.0,409.365
1000205323,Mapletree Yixing Industrial Park Block 1,CN,Gold,2025-05-28,13768.0,150.0,30,2065200.0,619560.0,619.56
1000205325,Mapletree Yixing Industrial Park Block 2,CN,Gold,2025-05-28,13965.0,150.0,30,2094750.0,628425.0,628.425
1000205327,Mapletree Yixing Industrial Park Block 3,CN,Gold,2025-05-28,13965.0,150.0,30,2094750.0,628425.0,628.425
1000205329,Mapletree Yixing Industrial Park Block 4,CN,Gold,2025-05-28,9569.0,150.0,30,1435350.0,430605.0,430.605
1000205331,Mapletree Yixing Industrial Park Block 5,CN,Gold,2025-05-28,9569.0,150.0,30,1435350.0,430605.0,430.605
1000205333,Mapletree Yixing Industrial Park Block 6,CN,Gold,2025-05-28,13768.0,150.0,30,2065200.0,619560.0,619.56
1000205341,Ela Green School - O+M Existing Building,IN,Platinum,2024-12-16,4987.78,580.0,40,2892912.4,1157164.96,1157.16496
1000205351,Jeongdong Building,KR,Gold,2025-01-09,330548.61,580.0,30,191718193.79999998,57515458.13999999,57515.458139999995
1000205356,IDEE MIMARLIK INSAAT A.S.,TR,Gold,2025-03-18,207.0,580.0,30,120060.0,36018.0,36.018
1000205367,CONF,IN,Gold,2025-01-14,6359.77,500.0,30,3179885.0,953965.5,953.9655
1000205377,The Tower at Metropolitan Oriental Plaza,CN,Platinum,2024-09-29,54617.0,580.0,40,31677860.0,12671144.0,12671.144
1000205382,"Virtusa, Chennai- Foundation Block",IN,Platinum,2025-06-21,696.55,580.0,40,403999.0,161599.6,161.5996
1000205451,"Virtusa, Chennai- FTP Building",IN,Platinum,2025-06-21,10405.14,580.0,40,6034981.199999999,2413992.48,2413.99248
1000205454,"Virtusa, Chennai- Food Court Building",IN,Platinum,2025-06-21,2655.23,220.0,40,584150.6,233660.24,233.66024
1000205458,DBS BANK TOWER,CN,Platinum,2024-12-24,45957.0,580.0,40,26655060.0,10662024.0,10662.024
1000205460,LUJIAZUI CENTURY FINANCIAL PLAZA No.1,CN,Platinum,2024-12-12,111520.0,580.0,40,64681600.0,25872640.0,25872.64
1000205464,LUJIAZUI CENTURY FINANCIAL PLAZA No.2,CN,Platinum,2024-12-23,75147.0,580.0,40,43585260.0,17434104.0,17434.104
1000205466,LUJIAZUI CENTURY FINANCIAL PLAZA No.3,CN,Platinum,2024-12-12,75406.12,580.0,40,43735549.599999994,17494219.84,17494.21984
1000205468,LUJIAZUI CENTURY FINANCIAL PLAZA No.5,CN,Platinum,2024-12-23,42188.0,580.0,40,24469040.0,9787616.0,9787.616
1000205470,LUJIAZUI CENTURY FINANCIAL PLAZA No.6,CN,Platinum,2024-12-12,42624.36,580.0,40,24722128.8,9888851.520000001,9888.851520000002
1000205472,LuJiaZui Finance Service Plaza,CN,Platinum,2024-12-18,72904.31,580.0,40,42284499.8,16913799.919999998,16913.799919999998
1000205475,LUJIAZUI FINANCIAL PLAZA,CN,Platinum,2024-12-23,47696.0,580.0,40,27663680.0,11065472.0,11065.472
1000205477,LJZ Plaza,CN,Platinum,2024-12-12,72428.0,580.0,40,42008240.0,16803296.0,16803.296
1000205480,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,CN,Platinum,2024-12-23,41557.0,580.0,40,24103060.0,9641224.0,9641.224
1000205482,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,CN,Platinum,2024-12-23,15673.0,580.0,40,9090340.0,3636136.0,3636.136
1000205484,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,CN,Platinum,2024-12-23,4985.0,580.0,40,2891300.0,1156520.0,1156.52
1000205544,CONF,IT,Gold,2025-05-12,4174.0,500.0,30,2087000.0,626100.0,626.1
1000205596,CONF,IN,Gold,2025-03-06,24382.86,500.0,30,12191430.0,3657429.0,3657.429
1000205638,CTS-CHN-CKC-SDB01,IN,Platinum,2025-01-12,55254.15,580.0,40,32047407.0,12818962.8,12818.962800000001
1000205640,CTS-CHN-CKC-SDB02,IN,Platinum,2025-01-12,55277.47,580.0,40,32060932.6,12824373.040000001,12824.37304
1000205642,CTS-CHN-CKC-SDB03,IN,Platinum,2025-01-12,58323.85,580.0,40,33827833.0,13531133.200000001,13531.1332
1000205644,CTS-PUN-CDC-SDB 1A,IN,Platinum,2025-01-12,39701.54,580.0,40,23026893.2,9210757.28,9210.75728
1000205646,CTS-PUN-CDC-SDB 1B,IN,Platinum,2025-01-12,39701.5,580.0,40,23026870.0,9210748.0,9210.748
1000205692,GLP Shanghai Jinqiao Park WDC2,CN,Platinum,2024-08-29,17974.0,150.0,40,2696100.0,1078440.0,1078.44
1000205699,1700 Broadway,US,Silver,2025-04-24,55187.17,580.0,20,32008558.599999998,6401711.72,6401.711719999999
1000205725,Mapletree Chengdu Logistics Park S1-1,CN,Gold,2025-05-28,12349.0,150.0,30,1852350.0,555705.0,555.705
1000205727,Mapletree Chengdu Logistics Park S1-2,CN,Gold,2025-05-28,11266.0,150.0,30,1689900.0,506970.0,506.97
1000205729,Mapletree Chengdu Logistics Park S1-3,CN,Gold,2025-05-28,12025.0,150.0,30,1803750.0,541125.0,541.125
1000205731,Mapletree Chengdu Logistics Park S1-4,CN,Gold,2025-05-28,12007.0,150.0,30,1801050.0,540315.0,540.315
1000205733,Mapletree Chengdu Logistics Park S2-1,CN,Gold,2025-05-28,11586.0,150.0,30,1737900.0,521370.0,521.37
1000205735,Mapletree Chengdu Logistics Park S2-2,CN,Gold,2025-05-28,9681.0,150.0,30,1452150.0,435645.0,435.645
1000205737,Mapletree Chengdu Logistics Park S2-3,CN,Gold,2025-05-28,20541.0,150.0,30,3081150.0,924345.0,924.345
1000205740,Mapletree Chengdu Logistics Park S2-4,CN,Gold,2025-05-28,19438.0,150.0,30,2915700.0,874710.0,874.71
1000205794,Camplus Pavia FT Towers,IT,Gold,2025-04-24,6226.0,2200.0,30,13697200.0,4109160.0,4109.16
1000205801,Ferrero Food Hangzhou Project,CN,Platinum,2025-02-22,50107.0,2800.0,40,140299600.0,56119840.0,56119.84
1000205807,AVENIDA DE BURGOS 118,ES,Gold,2024-12-13,12140.0,580.0,30,7041200.0,2112360.0,2112.36
1000205820,60 Adelaide East,CA,Gold,2025-06-09,11243.03,580.0,30,6520957.4,1956287.22,1956.28722
1000205861,Park Avenue Tower,US,Gold,2025-02-19,50237.48,580.0,30,29137738.400000002,8741321.52,8741.32152
1000206147,BNK Digital Tower,KR,Gold,2024-11-26,26151.0,580.0,30,15167580.0,4550274.0,4550.274
1000206170,1800 M Street,US,Gold,2025-05-16,57161.45,580.0,30,33153641.0,9946092.299999999,9946.092299999998
1000206179,Dawning Center,CN,Platinum,2025-04-02,69740.0,580.0,40,40449200.0,16179680.0,16179.68
